kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1i,l1d,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18230
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,3802,92502,15703,0,48,24,6801,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.580012,4.966151,4.195983,0,1.681241,1.380211,3.832573,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18209
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18192
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18215
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,3801,92500,15701,0,48,24,6800,4800,0,4800,0,0,1200,0,1200,0,6300,0,3.579898,4.966142,4.195927,0,1.681241,1.380211,3.832509,3.681241,0,3.681241,0,0,3.079181,0,3.079181,0,3.799341,18207
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,384,9256,1577,0,48,24,683,480,0,480,0,0,120,0,120,0,630,0,2.584331,3.966423,3.197832,0,1.681241,1.380211,2.834421,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,2274
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,384,9256,1577,0,48,24,683,480,0,480,0,0,120,0,120,0,630,0,2.584331,3.966423,3.197832,0,1.681241,1.380211,2.834421,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,2003
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,384,9256,1577,0,48,24,683,480,0,480,0,0,120,0,120,0,630,0,2.584331,3.966423,3.197832,0,1.681241,1.380211,2.834421,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1958
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,383,9254,1575,0,48,24,682,480,0,480,0,0,120,0,120,0,630,0,2.583199,3.966329,3.197281,0,1.681241,1.380211,2.833784,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1939
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,383,9254,1575,0,48,24,682,480,0,480,0,0,120,0,120,0,630,0,2.583199,3.966329,3.197281,0,1.681241,1.380211,2.833784,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1956
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,383,9254,1575,0,48,24,682,480,0,480,0,0,120,0,120,0,630,0,2.583199,3.966329,3.197281,0,1.681241,1.380211,2.833784,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1954
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,382,9252,1573,0,48,24,681,480,0,480,0,0,120,0,120,0,630,0,2.582063,3.966236,3.196729,0,1.681241,1.380211,2.833147,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1940
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,382,9252,1573,0,48,24,681,480,0,480,0,0,120,0,120,0,630,0,2.582063,3.966236,3.196729,0,1.681241,1.380211,2.833147,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1954
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,382,9252,1573,0,48,24,681,480,0,480,0,0,120,0,120,0,630,0,2.582063,3.966236,3.196729,0,1.681241,1.380211,2.833147,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1952
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,1,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,0,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1937
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,1,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,0,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1952
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,1,381,9250,1571,0,48,24,680,480,0,480,0,0,120,0,120,0,630,0,2.580925,3.966142,3.196176,0,1.681241,1.380211,2.832509,2.681241,0,2.681241,0,0,2.079181,0,2.079181,0,2.799341,1976
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,320019,7632036,1328037,0,48,24,576018,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505176,6.88264,6.12321,0,1.681241,1.380211,5.760436,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1499000
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,320019,7632036,1328037,0,48,24,576018,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505176,6.88264,6.12321,0,1.681241,1.380211,5.760436,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1499132
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,320019,7632036,1328037,0,48,24,576018,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505176,6.88264,6.12321,0,1.681241,1.380211,5.760436,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498647
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,320018,7632034,1328035,0,48,24,576017,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505174,6.88264,6.12321,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498825
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,320018,7632034,1328035,0,48,24,576017,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505174,6.88264,6.12321,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498601
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,320018,7632034,1328035,0,48,24,576017,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505174,6.88264,6.12321,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498700
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,320017,7632032,1328033,0,48,24,576016,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505173,6.88264,6.123209,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498887
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,320017,7632032,1328033,0,48,24,576016,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505173,6.88264,6.123209,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498600
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,320017,7632032,1328033,0,48,24,576016,384000,0,384000,0,0,96000,0,96000,0,528000,0,5.505173,6.88264,6.123209,0,1.681241,1.380211,5.760435,5.584331,0,5.584331,0,0,4.982271,0,4.982271,0,5.722634,1498722
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,16,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.20412,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93906
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,16,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.20412,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93887
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,16,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,1.20412,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,93891
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,32019,763236,132837,0,48,24,57618,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505408,5.882659,5.123319,0,1.681241,1.380211,4.760558,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150230
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,32019,763236,132837,0,48,24,57618,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505408,5.882659,5.123319,0,1.681241,1.380211,4.760558,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150043
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,32019,763236,132837,0,48,24,57618,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505408,5.882659,5.123319,0,1.681241,1.380211,4.760558,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150006
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,32018,763234,132835,0,48,24,57617,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505394,5.882658,5.123313,0,1.681241,1.380211,4.760551,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150003
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,32018,763234,132835,0,48,24,57617,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505394,5.882658,5.123313,0,1.681241,1.380211,4.760551,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150009
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,32018,763234,132835,0,48,24,57617,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505394,5.882658,5.123313,0,1.681241,1.380211,4.760551,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150000
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,32017,763232,132833,0,48,24,57616,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505381,5.882657,5.123306,0,1.681241,1.380211,4.760543,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150031
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,32017,763232,132833,0,48,24,57616,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505381,5.882657,5.123306,0,1.681241,1.380211,4.760543,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150087
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,32017,763232,132833,0,48,24,57616,38400,0,38400,0,0,9600,0,9600,0,52800,0,4.505381,5.882657,5.123306,0,1.681241,1.380211,4.760543,4.584331,0,4.584331,0,0,3.982271,0,3.982271,0,4.722634,150008
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,16,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.20412,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,9504
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,16,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.20412,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,9549
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,16,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,1.20412,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,9545
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,3219,76356,13317,0,48,24,5778,3840,0,3840,0,0,960,0,960,0,5280,0,3.507721,4.882843,4.124406,0,1.681241,1.380211,3.761778,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15471
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,3219,76356,13317,0,48,24,5778,3840,0,3840,0,0,960,0,960,0,5280,0,3.507721,4.882843,4.124406,0,1.681241,1.380211,3.761778,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15214
exxact_matrix_vector_collapse1_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,0,1,1,3219,76356,13317,0,48,24,5778,3840,0,3840,0,0,960,0,960,0,5280,0,3.507721,4.882843,4.124406,0,1.681241,1.380211,3.761778,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15154
exxact_matrix_vector_collapse2_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,1,0,0,1,3218,76354,13315,0,48,24,5777,3840,0,3840,0,0,960,0,960,0,5280,0,3.507586,4.882832,4.124341,0,1.681241,1.380211,3.761702,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15143
exxact_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,1,0,1,3218,76354,13315,0,48,24,5777,3840,0,3840,0,0,960,0,960,0,5280,0,3.507586,4.882832,4.124341,0,1.681241,1.380211,3.761702,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15145
exxact_matrix_vector_collapse2_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,1,0,0,0,0,1,1,3218,76354,13315,0,48,24,5777,3840,0,3840,0,0,960,0,960,0,5280,0,3.507586,4.882832,4.124341,0,1.681241,1.380211,3.761702,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15147
exxact_matrix_vector_collapse3_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,1,0,0,1,3217,76352,13313,0,48,24,5776,3840,0,3840,0,0,960,0,960,0,5280,0,3.507451,4.88282,4.124276,0,1.681241,1.380211,3.761627,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15129
exxact_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,1,0,1,3217,76352,13313,0,48,24,5776,3840,0,3840,0,0,960,0,960,0,5280,0,3.507451,4.88282,4.124276,0,1.681241,1.380211,3.761627,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15160
exxact_matrix_vector_collapse3_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,1,0,0,0,1,1,3217,76352,13313,0,48,24,5776,3840,0,3840,0,0,960,0,960,0,5280,0,3.507451,4.88282,4.124276,0,1.681241,1.380211,3.761627,3.584331,0,3.584331,0,0,2.982271,0,2.982271,0,3.722634,15142
exxact_matrix_vector_collapse4_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,1,0,0,16,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.20412,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1068
exxact_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,1,0,16,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.20412,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1110
exxact_matrix_vector_collapse4_guided,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,0,0,0,1,0,0,1,16,201,4770,831,0,48,24,360,240,0,240,0,0,60,0,60,0,330,1.20412,2.303196,3.678518,2.919601,0,1.681241,1.380211,2.556303,2.380211,0,2.380211,0,0,1.778151,0,1.778151,0,2.518514,1113
exxact_matrix_vector_collapse1_static,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,1,0,0,1,608019,14800036,2512037,0,48,24,1088018,768000,0,768000,0,0,192000,0,192000,0,1008000,0,5.783917,7.170263,6.400026,0,1.681241,1.380211,6.036636,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.003461,2910137
exxact_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Exxact,2,10,2,2400,640,640,20480,28160,NVIDIA GeForce RTX 2080,32,7000,448,7982,2100,2944,7.5,32,32,1024,16,65536,65536,255,1024,64,1,0,0,0,0,1,0,1,608019,14800036,2512037,0,48,24,1088018,768000,0,768000,0,0,192000,0,192000,0,1008000,0,5.783917,7.170263,6.400026,0,1.681241,1.380211,6.036636,5.885361,0,5.885361,0,0,5.283301,0,5.283301,0,6.003461,2960252
